hash_partida,hash_tf,data_partida,periodo,temporada,team_hash_a,team_hash_b,fg_made_a,fg_att_a,fg3_made_a,fg3_att_a,fg2_made_a,fg2_att_a,ft_made_a,ft_att_a,fg_made_b,fg_att_b,fg3_made_b,fg3_att_b,fg2_made_b,fg2_att_b,ft_made_b,ft_att_b,pace_a,pace_b,match_pace,pts_a,pts_b,a_mov,total,a_mov_cumsum,a_mov_prior
Bauru Basket2024Mogi2024,Bauru Basket2024Mogi2024Final,2024-07-15,Final,2024,Bauru Basket2024,Mogi2024,58,61,6,29,12,32,16,22,77,59,7,21,23,38,10,14,72.68,73.16,72.92,58,77,-19,135,-38,
Botafogo2024Pato Basquete2024,Botafogo2024Pato Basquete20241,2024-07-15,1,2024,Botafogo2024,Pato Basquete2024,14,17,0,3,5,14,4,5,26,16,1,2,11,14,1,3,20.2,20.32,20.259999999999998,14,26,-12,40,-12,0.0
Botafogo2024Pato Basquete2024,Botafogo2024Pato Basquete20242,2024-07-15,2,2024,Botafogo2024,Pato Basquete2024,18,15,1,2,6,13,3,4,6,13,0,6,2,7,2,4,18.76,17.759999999999998,18.259999999999998,18,6,12,24,0,-12.0
Botafogo2024Pato Basquete2024,Botafogo2024Pato Basquete20243,2024-07-15,3,2024,Botafogo2024,Pato Basquete2024,19,19,2,4,6,15,1,3,11,12,2,5,2,7,1,3,22.32,17.32,19.82,19,11,8,30,8,0.0
Botafogo2024Pato Basquete2024,Botafogo2024Pato Basquete20244,2024-07-15,4,2024,Botafogo2024,Pato Basquete2024,8,14,0,2,4,12,0,0,14,11,0,2,5,9,4,7,18.0,12.08,15.04,8,14,-6,22,2,8.0
Botafogo2024Pato Basquete2024,Botafogo2024Pato Basquete2024Final,2024-07-15,Final,2024,Botafogo2024,Pato Basquete2024,59,65,3,11,21,54,8,12,57,52,3,15,20,37,8,17,77.28,65.48,71.38,59,57,2,116,4,
Caixa Brasília Basquete2024Paulistano2024,Caixa Brasília Basquete2024Paulistano20241,2024-07-15,1,2024,Caixa Brasília Basquete2024,Paulistano2024,7,17,1,7,2,10,0,0,26,17,2,6,5,11,10,10,20.0,18.4,19.2,7,26,-19,33,-19,0.0
Caixa Brasília Basquete2024Paulistano2024,Caixa Brasília Basquete2024Paulistano20242,2024-07-15,2,2024,Caixa Brasília Basquete2024,Paulistano2024,5,17,0,9,2,8,1,2,15,16,1,5,5,11,2,3,19.88,15.32,17.6,5,15,-10,20,-29,-19.0
Caixa Brasília Basquete2024Paulistano2024,Caixa Brasília Basquete2024Paulistano20243,2024-07-15,3,2024,Caixa Brasília Basquete2024,Paulistano2024,12,18,1,7,2,11,5,6,22,12,3,3,5,9,3,7,23.64,20.08,21.86,12,22,-10,34,-39,-29.0
Caixa Brasília Basquete2024Paulistano2024,Caixa Brasília Basquete2024Paulistano20244,2024-07-15,4,2024,Caixa Brasília Basquete2024,Paulistano2024,4,12,0,5,2,7,0,0,23,14,2,5,7,9,3,6,17.0,17.64,17.32,4,23,-19,27,-58,-39.0
Caixa Brasília Basquete2024Paulistano2024,Caixa Brasília Basquete2024Paulistano2024Final,2024-07-15,Final,2024,Caixa Brasília Basquete2024,Paulistano2024,28,64,2,28,8,36,6,8,86,59,8,19,22,40,18,26,76.52,71.44,73.97999999999999,28,86,-58,114,-116,
B.Cearense2024Pinheiros2024,B.Cearense2024Pinheiros20241,2024-07-15,1,2024,B.Cearense2024,Pinheiros2024,15,16,2,8,3,8,3,5,24,23,2,8,8,15,2,3,20.2,20.32,20.259999999999998,15,24,-9,39,-9,0.0
B.Cearense2024Pinheiros2024,B.Cearense2024Pinheiros20242,2024-07-15,2,2024,B.Cearense2024,Pinheiros2024,15,16,1,9,3,7,6,8,24,13,2,5,7,8,4,5,22.52,21.2,21.86,15,24,-9,39,-18,-9.0
B.Cearense2024Pinheiros2024,B.Cearense2024Pinheiros20243,2024-07-15,3,2024,B.Cearense2024,Pinheiros2024,8,18,2,11,0,7,2,3,35,15,2,4,10,11,9,12,23.32,21.28,22.3,8,35,-27,43,-45,-18.0
B.Cearense2024Pinheiros2024,B.Cearense2024Pinheiros20244,2024-07-15,4,2024,B.Cearense2024,Pinheiros2024,9,18,1,13,2,5,2,2,16,13,2,3,5,10,0,0,16.88,13.0,14.94,9,16,-7,25,-52,-45.0
B.Cearense2024Pinheiros2024,B.Cearense2024Pinheiros2024Final,2024-07-15,Final,2024,B.Cearense2024,Pinheiros2024,47,68,6,41,8,27,13,18,99,64,8,20,30,44,15,20,76.92,74.8,75.86,47,99,-52,146,-104,
Corinthians2024São José Basketball2024,Corinthians2024São José Basketball20241,2024-07-15,1,2024,Corinthians2024,São José Basketball2024,24,15,4,6,6,9,0,3,17,21,1,7,7,14,0,0,16.32,20.0,18.16,24,17,7,41,7,0.0
Corinthians2024São José Basketball2024,Corinthians2024São José Basketball20242,2024-07-15,2,2024,Corinthians2024,São José Basketball2024,17,24,3,12,4,12,0,2,30,16,4,6,7,10,4,6,26.88,21.64,24.259999999999998,17,30,-13,47,-6,7.0
Corinthians2024São José Basketball2024,Corinthians2024São José Basketball20243,2024-07-15,3,2024,Corinthians2024,São José Basketball2024,18,17,2,10,4,7,4,5,18,12,1,2,5,10,5,8,23.2,18.52,20.86,18,18,0,36,-6,-6.0
Corinthians2024São José Basketball2024,Corinthians2024São José Basketball20244,2024-07-15,4,2024,Corinthians2024,São José Basketball2024,23,16,2,6,7,10,3,5,13,19,2,5,3,14,1,2,20.2,16.88,18.54,23,13,10,36,4,-6.0
Corinthians2024São José Basketball2024,Corinthians2024São José Basketball2024Final,2024-07-15,Final,2024,Corinthians2024,São José Basketball2024,82,72,11,34,21,38,7,15,78,68,8,20,22,48,10,16,83.6,76.04,79.82,82,78,4,160,8,
SESI Franca2024São Paulo FC2024,SESI Franca2024São Paulo FC20241,2024-07-15,1,2024,SESI Franca2024,São Paulo FC2024,22,12,2,2,4,10,8,8,15,13,1,4,4,9,4,4,18.52,16.759999999999998,17.64,22,15,7,37,7,0.0
SESI Franca2024São Paulo FC2024,SESI Franca2024São Paulo FC20242,2024-07-15,2,2024,SESI Franca2024,São Paulo FC2024,21,18,3,8,6,10,0,0,13,16,2,10,2,6,3,4,22.0,18.76,20.380000000000003,21,13,8,34,15,7.0
SESI Franca2024São Paulo FC2024,SESI Franca2024São Paulo FC20243,2024-07-15,3,2024,SESI Franca2024,São Paulo FC2024,15,13,1,4,4,9,4,5,28,15,6,8,4,7,2,2,15.2,17.880000000000003,16.54,15,28,-13,43,2,15.0
SESI Franca2024São Paulo FC2024,SESI Franca2024São Paulo FC20244,2024-07-15,4,2024,SESI Franca2024,São Paulo FC2024,32,15,3,5,8,10,7,8,25,19,5,10,3,9,4,7,22.52,27.08,24.799999999999997,32,25,7,57,9,2.0
SESI Franca2024São Paulo FC2024,SESI Franca2024São Paulo FC2024Final,2024-07-15,Final,2024,SESI Franca2024,São Paulo FC2024,90,58,9,19,22,39,19,21,81,63,14,32,13,31,13,17,77.24,78.48,77.86,90,81,9,171,18,
Campo Mourão2024União Corinthians2024,Campo Mourão2024União Corinthians20241,2024-07-15,1,2024,Campo Mourão2024,União Corinthians2024,22,13,6,9,1,4,2,2,19,12,2,2,6,10,1,4,15.88,14.76,15.32,22,19,3,41,3,0.0
Campo Mourão2024União Corinthians2024,Campo Mourão2024União Corinthians20242,2024-07-15,2,2024,Campo Mourão2024,União Corinthians2024,18,9,3,6,2,3,5,8,8,17,0,9,4,8,0,0,12.52,17.0,14.76,18,8,10,26,13,3.0
Campo Mourão2024União Corinthians2024,Campo Mourão2024União Corinthians20243,2024-07-15,3,2024,Campo Mourão2024,União Corinthians2024,20,22,1,7,8,15,1,4,14,13,1,3,5,10,1,3,19.76,17.32,18.54,20,14,6,34,19,13.0
Campo Mourão2024União Corinthians2024,Campo Mourão2024União Corinthians20244,2024-07-15,4,2024,Campo Mourão2024,União Corinthians2024,24,19,2,7,6,12,6,12,14,23,2,8,3,15,2,2,20.28,27.88,24.08,24,14,10,38,29,19.0
Campo Mourão2024União Corinthians2024,Campo Mourão2024União Corinthians2024Final,2024-07-15,Final,2024,Campo Mourão2024,União Corinthians2024,84,63,12,29,17,34,14,26,55,65,5,22,18,43,4,9,66.44,74.96,70.69999999999999,84,55,29,139,58,
ADRM2024Vasco/Tijuca2024,ADRM2024Vasco/Tijuca20241,2024-07-15,1,2024,ADRM2024,Vasco/Tijuca2024,6,11,0,2,2,9,2,4,25,20,3,7,7,13,2,5,14.76,20.2,17.48,6,25,-19,31,-19,0.0
ADRM2024Vasco/Tijuca2024,ADRM2024Vasco/Tijuca20242,2024-07-15,2,2024,ADRM2024,Vasco/Tijuca2024,17,14,2,4,5,10,1,3,21,25,2,12,7,13,1,2,15.32,19.88,17.6,17,21,-4,38,-23,-19.0
ADRM2024Vasco/Tijuca2024,ADRM2024Vasco/Tijuca20243,2024-07-15,3,2024,ADRM2024,Vasco/Tijuca2024,11,18,1,7,4,11,0,0,14,13,1,8,1,5,9,12,22.0,19.28,20.64,11,14,-3,25,-26,-23.0
ADRM2024Vasco/Tijuca2024,ADRM2024Vasco/Tijuca20244,2024-07-15,4,2024,ADRM2024,Vasco/Tijuca2024,7,16,1,8,2,8,0,2,20,16,2,9,3,7,8,10,20.88,21.4,21.14,7,20,-13,27,-39,-26.0
ADRM2024Vasco/Tijuca2024,ADRM2024Vasco/Tijuca2024Final,2024-07-15,Final,2024,ADRM2024,Vasco/Tijuca2024,41,59,4,21,13,38,3,9,80,74,8,36,18,38,20,29,71.96000000000001,78.76,75.36000000000001,41,80,-39,121,-78,
AEGB2024Cruzeiro2024,AEGB2024Cruzeiro20241,2024-07-16,1,2024,AEGB2024,Cruzeiro2024,12,19,2,9,3,10,0,1,31,24,2,8,10,16,5,7,23.44,22.08,22.759999999999998,12,31,-19,43,-19,0.0
AEGB2024Cruzeiro2024,AEGB2024Cruzeiro20242,2024-07-16,2,2024,AEGB2024,Cruzeiro2024,8,16,1,7,0,9,5,6,31,16,1,4,10,12,8,15,24.64,22.6,23.62,8,31,-23,39,-42,-19.0
AEGB2024Cruzeiro2024,AEGB2024Cruzeiro20243,2024-07-16,3,2024,AEGB2024,Cruzeiro2024,4,17,0,8,2,9,0,2,33,20,1,4,13,16,4,5,20.88,23.2,22.04,4,33,-29,37,-71,-42.0
AEGB2024Cruzeiro2024,AEGB2024Cruzeiro20244,2024-07-16,4,2024,AEGB2024,Cruzeiro2024,8,15,0,4,3,11,2,2,28,23,5,12,5,11,3,4,16.880000000000003,17.76,17.32,8,28,-20,36,-91,-71.0
AEGB2024Cruzeiro2024,AEGB2024Cruzeiro2024Final,2024-07-16,Final,2024,AEGB2024,Cruzeiro2024,32,67,3,28,8,39,7,11,123,83,9,28,38,55,20,31,83.84,84.64,84.24000000000001,32,123,-91,155,-182,
IVV/CETAF2024Minas2024,IVV/CETAF2024Minas20241,2024-07-16,1,2024,IVV/CETAF2024,Minas2024,19,13,0,5,7,8,5,5,19,16,2,8,5,8,3,4,18.2,18.76,18.48,19,19,0,38,0,0.0
IVV/CETAF2024Minas2024,IVV/CETAF2024Minas20242,2024-07-16,2,2024,IVV/CETAF2024,Minas2024,12,14,0,5,5,9,2,4,19,17,3,10,4,7,2,4,17.759999999999998,19.76,18.759999999999998,12,19,-7,31,-7,0.0
IVV/CETAF2024Minas2024,IVV/CETAF2024Minas20243,2024-07-16,3,2024,IVV/CETAF2024,Minas2024,14,16,0,5,6,11,2,3,22,13,2,4,6,9,4,4,19.32,15.76,17.54,14,22,-8,36,-15,-7.0
IVV/CETAF2024Minas2024,IVV/CETAF2024Minas20244,2024-07-16,4,2024,IVV/CETAF2024,Minas2024,26,15,4,6,6,9,2,4,11,11,1,5,2,6,4,6,18.76,16.64,17.700000000000003,26,11,15,37,0,-15.0
IVV/CETAF2024Minas2024,IVV/CETAF2024Minas2024Final,2024-07-16,Final,2024,IVV/CETAF2024,Minas2024,73,64,4,23,25,41,11,16,89,63,8,28,22,35,21,26,80.04,78.44,79.24000000000001,73,89,-16,162,-16,
IVV/CETAF2024Minas2024,IVV/CETAF2024Minas2024OT1,2024-07-16,OT1,2024,IVV/CETAF2024,Minas2024,2,6,0,2,1,4,0,0,18,6,0,1,5,5,8,8,10.0,8.52,9.26,2,18,-16,20,-32,-16.0
Cerrado2024Mogi2024,Cerrado2024Mogi20241,2024-07-16,1,2024,Cerrado2024,Mogi2024,20,13,3,7,4,6,3,4,26,24,2,11,8,13,4,4,18.759999999999998,19.76,19.259999999999998,20,26,-6,46,-6,0.0
Cerrado2024Mogi2024,Cerrado2024Mogi20242,2024-07-16,2,2024,Cerrado2024,Mogi2024,11,20,0,8,3,12,5,5,17,11,2,8,3,3,5,6,24.2,18.64,21.42,11,17,-6,28,-12,-6.0
Cerrado2024Mogi2024,Cerrado2024Mogi20243,2024-07-16,3,2024,Cerrado2024,Mogi2024,15,17,0,4,7,13,1,2,11,19,2,10,2,9,1,2,15.879999999999999,16.88,16.38,15,11,4,26,-8,-12.0
Cerrado2024Mogi2024,Cerrado2024Mogi20244,2024-07-16,4,2024,Cerrado2024,Mogi2024,18,15,0,4,7,11,4,6,29,20,6,11,3,9,5,8,19.64,24.52,22.08,18,29,-11,47,-19,-8.0
Cerrado2024Mogi2024,Cerrado2024Mogi2024Final,2024-07-16,Final,2024,Cerrado2024,Mogi2024,64,65,3,23,21,42,13,17,83,74,12,40,16,34,15,20,75.48,78.8,77.14,64,83,-19,147,-38,
B.Cearense2024Paulistano2024,B.Cearense2024Paulistano20241,2024-07-16,1,2024,B.Cearense2024,Paulistano2024,6,15,1,8,1,7,1,1,20,25,2,16,5,9,4,4,16.439999999999998,22.76,19.6,6,20,-14,26,-14,0.0
B.Cearense2024Paulistano2024,B.Cearense2024Paulistano20242,2024-07-16,2,2024,B.Cearense2024,Paulistano2024,8,13,1,6,2,7,1,2,27,16,5,8,4,8,4,5,14.88,20.2,17.54,8,27,-19,35,-33,-14.0
B.Cearense2024Paulistano2024,B.Cearense2024Paulistano20243,2024-07-16,3,2024,B.Cearense2024,Paulistano2024,11,14,2,8,2,6,1,2,19,16,3,10,5,6,0,0,14.88,16.0,15.440000000000001,11,19,-8,30,-41,-33.0
B.Cearense2024Paulistano2024,B.Cearense2024Paulistano20244,2024-07-16,4,2024,B.Cearense2024,Paulistano2024,14,14,0,6,5,8,4,5,13,11,0,3,4,8,5,10,19.2,21.4,20.299999999999997,14,13,1,27,-40,-41.0
B.Cearense2024Paulistano2024,B.Cearense2024Paulistano2024Final,2024-07-16,Final,2024,B.Cearense2024,Paulistano2024,39,56,4,28,10,28,7,10,79,68,10,37,18,31,13,19,63.4,77.36,70.38,39,79,-40,118,-80,
Bauru Basket2024Pinheiros2024,Bauru Basket2024Pinheiros20241,2024-07-16,1,2024,Bauru Basket2024,Pinheiros2024,4,14,0,8,2,6,0,0,18,14,2,8,5,6,2,2,17.0,13.88,15.440000000000001,4,18,-14,22,-14,0.0
Bauru Basket2024Pinheiros2024,Bauru Basket2024Pinheiros20242,2024-07-16,2,2024,Bauru Basket2024,Pinheiros2024,11,14,0,4,5,10,1,2,23,16,2,9,5,7,7,8,18.880000000000003,22.52,20.700000000000003,11,23,-12,34,-26,-14.0
Bauru Basket2024Pinheiros2024,Bauru Basket2024Pinheiros20243,2024-07-16,3,2024,Bauru Basket2024,Pinheiros2024,10,16,1,6,3,10,1,1,22,18,1,6,8,12,3,4,16.44,19.76,18.1,10,22,-12,32,-38,-26.0
Bauru Basket2024Pinheiros2024,Bauru Basket2024Pinheiros20244,2024-07-16,4,2024,Bauru Basket2024,Pinheiros2024,18,17,1,11,4,6,7,10,15,20,3,11,2,9,2,2,21.4,23.88,22.64,18,15,3,33,-35,-38.0
Bauru Basket2024Pinheiros2024,Bauru Basket2024Pinheiros2024Final,2024-07-16,Final,2024,Bauru Basket2024,Pinheiros2024,43,61,2,29,14,32,9,13,78,68,8,34,20,34,14,16,70.72,78.04,74.38,43,78,-35,121,-70,
LDPG2024UNIFACISA2024,LDPG2024UNIFACISA20241,2024-07-16,1,2024,LDPG2024,UNIFACISA2024,27,16,2,5,7,11,7,9,9,17,0,7,3,10,3,3,23.96,19.32,21.64,27,9,18,36,18,0.0
LDPG2024UNIFACISA2024,LDPG2024UNIFACISA20242,2024-07-16,2,2024,LDPG2024,UNIFACISA2024,32,21,1,6,11,15,7,9,15,22,1,8,2,14,8,8,24.96,27.52,26.240000000000002,32,15,17,47,35,18.0
LDPG2024UNIFACISA2024,LDPG2024UNIFACISA20243,2024-07-16,3,2024,LDPG2024,UNIFACISA2024,21,17,0,4,8,13,5,9,21,20,1,6,7,14,4,7,23.96,29.08,26.52,21,21,0,42,35,35.0
LDPG2024UNIFACISA2024,LDPG2024UNIFACISA20244,2024-07-16,4,2024,LDPG2024,UNIFACISA2024,27,19,3,6,9,13,0,0,15,15,2,7,4,8,1,3,21.0,19.32,20.16,27,15,12,42,47,35.0
LDPG2024UNIFACISA2024,LDPG2024UNIFACISA2024Final,2024-07-16,Final,2024,LDPG2024,UNIFACISA2024,107,73,6,21,35,52,19,27,60,74,4,28,16,46,16,21,91.88,91.24,91.56,107,60,47,167,94,
Botafogo2024Corinthians2024,Botafogo2024Corinthians20241,2024-07-17,1,2024,Botafogo2024,Corinthians2024,30,21,6,8,4,13,4,6,30,15,3,5,8,10,5,5,24.64,20.2,22.42,30,30,0,60,0,0.0
Botafogo2024Corinthians2024,Botafogo2024Corinthians20242,2024-07-17,2,2024,Botafogo2024,Corinthians2024,21,14,4,5,4,9,1,3,21,19,3,6,5,13,2,4,20.32,19.76,20.04,21,21,0,42,0,0.0
Botafogo2024Corinthians2024,Botafogo2024Corinthians20243,2024-07-17,3,2024,Botafogo2024,Corinthians2024,19,19,2,8,5,11,3,7,24,14,1,3,6,11,9,9,21.08,19.96,20.52,19,24,-5,43,-5,0.0
Botafogo2024Corinthians2024,Botafogo2024Corinthians20244,2024-07-17,4,2024,Botafogo2024,Corinthians2024,20,17,2,5,6,12,2,4,18,15,2,8,3,7,6,8,23.76,19.52,21.64,20,18,2,38,-3,-5.0
Botafogo2024Corinthians2024,Botafogo2024Corinthians2024Final,2024-07-17,Final,2024,Botafogo2024,Corinthians2024,90,71,14,26,19,45,10,20,93,63,9,22,22,41,22,26,87.8,79.44,83.62,90,93,-3,183,-6,
Caixa Brasília Basquete2024LDPG2024,Caixa Brasília Basquete2024LDPG20241,2024-07-17,1,2024,Caixa Brasília Basquete2024,LDPG2024,18,19,3,13,3,6,3,5,22,17,1,4,6,13,7,10,26.2,20.4,23.299999999999997,18,22,-4,40,-4,0.0
Caixa Brasília Basquete2024LDPG2024,Caixa Brasília Basquete2024LDPG20242,2024-07-17,2,2024,Caixa Brasília Basquete2024,LDPG2024,15,18,2,8,4,10,1,2,20,14,4,8,1,6,6,8,21.88,19.52,20.7,15,20,-5,35,-9,-4.0
Caixa Brasília Basquete2024LDPG2024,Caixa Brasília Basquete2024LDPG20243,2024-07-17,3,2024,Caixa Brasília Basquete2024,LDPG2024,20,21,4,12,4,9,0,0,15,16,0,4,7,12,1,4,19.0,17.76,18.380000000000003,20,15,5,35,-4,-9.0
Caixa Brasília Basquete2024LDPG2024,Caixa Brasília Basquete2024LDPG20244,2024-07-17,4,2024,Caixa Brasília Basquete2024,LDPG2024,27,17,3,6,4,11,10,13,16,17,1,11,5,6,3,6,25.72,22.64,24.18,27,16,11,43,7,-4.0
Caixa Brasília Basquete2024LDPG2024,Caixa Brasília Basquete2024LDPG2024Final,2024-07-17,Final,2024,Caixa Brasília Basquete2024,LDPG2024,80,75,12,39,15,36,14,20,73,64,6,27,19,37,17,28,89.8,77.32,83.56,80,73,7,153,14,
Cruzeiro2024Minas2024,Cruzeiro2024Minas20241,2024-07-17,1,2024,Cruzeiro2024,Minas2024,14,17,1,5,5,12,1,3,23,16,4,9,5,7,1,2,21.32,18.88,20.1,14,23,-9,37,-9,0.0
Cruzeiro2024Minas2024,Cruzeiro2024Minas20242,2024-07-17,2,2024,Cruzeiro2024,Minas2024,21,20,1,5,7,15,4,6,9,11,0,6,1,5,7,8,23.64,16.52,20.08,21,9,12,30,3,-9.0
Cruzeiro2024Minas2024,Cruzeiro2024Minas20243,2024-07-17,3,2024,Cruzeiro2024,Minas2024,26,19,4,7,7,12,0,0,17,17,3,11,4,6,0,0,21.0,18.0,19.5,26,17,9,43,12,3.0
Cruzeiro2024Minas2024,Cruzeiro2024Minas20244,2024-07-17,4,2024,Cruzeiro2024,Minas2024,16,13,1,8,2,5,9,14,15,19,1,12,2,7,8,11,24.16,30.84,27.5,16,15,1,31,13,12.0
Cruzeiro2024Minas2024,Cruzeiro2024Minas2024Final,2024-07-17,Final,2024,Cruzeiro2024,Minas2024,77,69,7,25,21,44,14,23,64,63,8,38,12,25,16,21,88.12,79.24,83.68,77,64,13,141,26,
AEGB2024Mogi2024,AEGB2024Mogi20241,2024-07-17,1,2024,AEGB2024,Mogi2024,14,15,1,3,4,12,3,6,22,17,2,7,5,10,6,8,19.64,18.52,19.08,14,22,-8,36,-8,0.0
AEGB2024Mogi2024,AEGB2024Mogi20242,2024-07-17,2,2024,AEGB2024,Mogi2024,14,13,1,3,3,10,5,7,30,24,6,11,5,13,2,3,18.08,24.32,21.2,14,30,-16,44,-24,-8.0
AEGB2024Mogi2024,AEGB2024Mogi20243,2024-07-17,3,2024,AEGB2024,Mogi2024,19,19,1,4,7,15,2,3,36,21,2,6,12,15,6,8,23.32,24.52,23.92,19,36,-17,55,-41,-24.0
AEGB2024Mogi2024,AEGB2024Mogi20244,2024-07-17,4,2024,AEGB2024,Mogi2024,16,14,0,4,4,10,8,8,24,19,3,10,6,9,3,5,18.52,23.2,20.86,16,24,-8,40,-49,-41.0
AEGB2024Mogi2024,AEGB2024Mogi2024Final,2024-07-17,Final,2024,AEGB2024,Mogi2024,63,61,3,14,18,47,18,24,112,81,13,34,28,47,17,24,78.56,88.56,83.56,63,112,-49,175,-98,
Bauru Basket2024Paulistano2024,Bauru Basket2024Paulistano20241,2024-07-17,1,2024,Bauru Basket2024,Paulistano2024,10,22,2,12,2,10,0,0,20,14,4,8,3,6,2,2,18.0,11.88,14.940000000000001,10,20,-10,30,-10,0.0
Bauru Basket2024Paulistano2024,Bauru Basket2024Paulistano20242,2024-07-17,2,2024,Bauru Basket2024,Paulistano2024,13,14,2,6,3,8,1,2,21,10,3,6,3,4,6,7,16.880000000000003,13.08,14.98,13,21,-8,34,-18,-10.0
Bauru Basket2024Paulistano2024,Bauru Basket2024Paulistano20243,2024-07-17,3,2024,Bauru Basket2024,Paulistano2024,11,17,3,10,1,7,0,0,23,15,4,10,4,5,3,4,17.0,15.760000000000002,16.380000000000003,11,23,-12,34,-30,-18.0
Bauru Basket2024Paulistano2024,Bauru Basket2024Paulistano20244,2024-07-17,4,2024,Bauru Basket2024,Paulistano2024,16,15,2,7,5,8,0,0,18,16,3,10,4,6,1,1,15.0,17.44,16.22,16,18,-2,34,-32,-30.0
Bauru Basket2024Paulistano2024,Bauru Basket2024Paulistano2024Final,2024-07-17,Final,2024,Bauru Basket2024,Paulistano2024,50,68,9,35,11,33,1,2,82,55,14,34,14,21,12,14,63.879999999999995,56.16,60.019999999999996,50,82,-32,132,-64,
Cerrado2024Pinheiros2024,Cerrado2024Pinheiros20241,2024-07-17,1,2024,Cerrado2024,Pinheiros2024,17,17,1,7,6,10,2,2,22,20,3,8,6,12,1,2,18.88,18.88,18.88,17,22,-5,39,-5,0.0
Cerrado2024Pinheiros2024,Cerrado2024Pinheiros20242,2024-07-17,2,2024,Cerrado2024,Pinheiros2024,23,19,3,7,7,12,0,2,21,19,2,7,5,12,5,7,22.88,18.08,20.479999999999997,23,21,2,44,-3,-5.0
Cerrado2024Pinheiros2024,Cerrado2024Pinheiros20243,2024-07-17,3,2024,Cerrado2024,Pinheiros2024,10,10,0,2,4,8,2,2,24,19,2,5,7,14,4,6,15.88,21.64,18.76,10,24,-14,34,-17,-3.0
Cerrado2024Pinheiros2024,Cerrado2024Pinheiros20244,2024-07-17,4,2024,Cerrado2024,Pinheiros2024,13,16,1,8,4,8,2,6,26,24,0,3,12,21,2,4,20.64,24.76,22.700000000000003,13,26,-13,39,-30,-17.0
Cerrado2024Pinheiros2024,Cerrado2024Pinheiros2024Final,2024-07-17,Final,2024,Cerrado2024,Pinheiros2024,63,62,5,24,21,38,6,12,93,82,7,23,30,59,12,19,77.28,80.36,78.82,63,93,-30,156,-60,
Pato Basquete2024SESI Franca2024,Pato Basquete2024SESI Franca20241,2024-07-17,1,2024,Pato Basquete2024,SESI Franca2024,13,15,1,5,5,10,0,0,29,16,3,4,10,12,0,0,16.0,19.0,17.5,13,29,-16,42,-16,0.0
Pato Basquete2024SESI Franca2024,Pato Basquete2024SESI Franca20242,2024-07-17,2,2024,Pato Basquete2024,SESI Franca2024,18,15,3,7,4,8,1,2,22,16,2,4,8,12,0,0,14.88,16.0,15.440000000000001,18,22,-4,40,-20,-16.0
Pato Basquete2024SESI Franca2024,Pato Basquete2024SESI Franca20243,2024-07-17,3,2024,Pato Basquete2024,SESI Franca2024,10,15,2,10,2,5,0,0,16,15,2,4,5,11,0,0,15.0,14.0,14.5,10,16,-6,26,-26,-20.0
Pato Basquete2024SESI Franca2024,Pato Basquete2024SESI Franca20244,2024-07-17,4,2024,Pato Basquete2024,SESI Franca2024,10,15,2,9,1,6,2,4,25,26,1,3,10,23,2,4,16.76,21.76,19.26,10,25,-15,35,-41,-26.0
Pato Basquete2024SESI Franca2024,Pato Basquete2024SESI Franca2024Final,2024-07-17,Final,2024,Pato Basquete2024,SESI Franca2024,51,60,8,31,12,29,3,6,92,73,8,15,33,58,2,4,59.64,68.76,64.2,51,92,-41,143,-82,
ADRM2024São José Basketball2024,ADRM2024São José Basketball20241,2024-07-17,1,2024,ADRM2024,São José Basketball2024,5,12,0,8,1,4,3,4,34,20,6,10,7,10,2,3,15.76,20.32,18.04,5,34,-29,39,-29,0.0
ADRM2024São José Basketball2024,ADRM2024São José Basketball20242,2024-07-17,2,2024,ADRM2024,São José Basketball2024,12,15,0,7,5,8,2,2,25,18,1,6,9,12,4,6,17.880000000000003,18.64,18.26,12,25,-13,37,-42,-29.0
ADRM2024São José Basketball2024,ADRM2024São José Basketball20243,2024-07-17,3,2024,ADRM2024,São José Basketball2024,22,17,5,9,2,8,3,3,37,20,5,8,7,12,8,11,25.32,22.84,24.08,22,37,-15,59,-57,-42.0
ADRM2024São José Basketball2024,ADRM2024São José Basketball20244,2024-07-17,4,2024,ADRM2024,São José Basketball2024,23,13,4,8,4,5,3,8,29,17,6,11,4,6,3,4,18.52,21.76,20.14,23,29,-6,52,-63,-57.0
ADRM2024São José Basketball2024,ADRM2024São José Basketball2024Final,2024-07-17,Final,2024,ADRM2024,São José Basketball2024,62,57,9,32,12,25,11,17,125,75,18,35,27,40,17,24,77.48,81.56,79.52000000000001,62,125,-63,187,-126,
Flamengo2024São Paulo FC2024,Flamengo2024São Paulo FC20241,2024-07-17,1,2024,Flamengo2024,São Paulo FC2024,16,23,0,7,7,16,2,3,19,15,2,7,3,8,7,8,27.32,19.52,23.42,16,19,-3,35,-3,0.0
Flamengo2024São Paulo FC2024,Flamengo2024São Paulo FC20242,2024-07-17,2,2024,Flamengo2024,São Paulo FC2024,20,19,3,7,4,12,3,7,18,19,2,9,5,10,2,4,20.08,22.76,21.42,20,18,2,38,-1,-3.0
Flamengo2024São Paulo FC2024,Flamengo2024São Paulo FC20243,2024-07-17,3,2024,Flamengo2024,São Paulo FC2024,17,21,0,6,8,15,1,4,22,19,2,9,6,10,4,5,23.76,22.2,22.98,17,22,-5,39,-6,-1.0
